张文宏医生自爆收入和全家福。69年生人，浙江瑞安人，从小喜欢读书。学习成绩优秀，在老家被邻里称为神童。高考考入上海医学院，8年硕博连读后留学。现是全球知名的传染病专家。自爆年收入184万，来源于3个方面,都辟谣过了，你为什么乱发，举报你;,04月06日 21:30    ,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨累累联系这个号码15378826909。希望不要耽误高考......@新余心有余 @新余这点事 新余·城南街区,,2016/6/4 14:02,rumor
石家庄59路车上捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，联系这个号码15378826909。麻烦石家庄的朋友帮忙转发,这个电话是诈骗的;回复@她会在多远的未来:为啥说我是骗子;,2016/6/4 18:56,rumor
捡到上海金山区一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15000816805。这个一定帮他群发一下，这孩子一家肯定急死了#上海金山##高考证##杨雷雷#,,2016/6/4 16:09,rumor
朋友捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。这个一定帮他群发一下，想想孩子十二年的寒窗苦读就指望在此时此刻了，这孩子一家肯定急死了,假的;,2016/6/4 22:22,rumor
我朋友在南京捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！谢谢大家#南京市高考准考证丢失#,回复@想变成腹肌君的奥莉Joy:真的是假的，我被人坑了;回复@发福的荷包蛋:说这个是假的;回复@想变成腹肌君的奥莉Joy:辟什么谣？;,2016/6/4 11:38,rumor
有人捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！谢谢大家   亲们  快速转@西门町吃在宁波 @讲大道--生活 宁波·海曙区,回复@西门町吃在宁波:假的啊，我还以为真的.天啊;假的;谣言;,2016/6/4 19:05,rumor
在武汉众圆广场捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。求快速转发。。。,,2016/6/4 16:06,rumor
59路车上捡到一张高考准考证 杨雷雷 考点在五中 转一下 高考挺重要的肯定特别着急 让杨雷雷联系这个号码 15378826909 动手转一下谢谢大家@北京人捍卫北京城 @老北京网掌柜 @北京人不知道的北京事儿 @北京阿龙_lis @北京12345 @北京的晖子 @北京发布 @吊儿郎当刘大少爷 @ 北京·甜水园,这熊孩子，在全国各地都丢失准考证。;杨雷雷的准考证事件又要刷屏了。已经被证实是假的了，圣母婊转发都不带智商吗？;谣言啊;,2016/6/4 19:14,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！谢谢大家🙏 🙏 🙏 🙏 🙏 🙏 希望看到的人帮忙转一下，为高考学子加油。@阜阳身边事 @阜阳同城会,http://t.cn/R5q26zd;,2016/6/4 11:18,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！谢谢大家  @唐山探店 亲爱的店哥  帮转吧  别耽误孩子高考  谢谢  谢谢了🙏🙏,这个不是假的吗;#淀粉求助#有认识的吗~;,2016/6/4 19:14,rumor
成都59路车上捡到一张高考准考证 杨雷雷 考点在成都五中 转一下 高考挺重要的肯定特别着急 让杨雷雷联系这个号码 15378826909 动手转一下谢谢大家@成都发布 @成都交通运输 平安@成都市政府门户网站,假的！;假的！每年都在发！;,2016/6/4 23:13,rumor
绵阳捡到一张高考准考证，杨雷雷，考点在五中，看到的朋友请转发，拨打15378826909 绵阳·临园口,回复@绵阳时报:真的，我朋友捡到的，;真的假的？;,2016/6/4 16:52,rumor
帮朋友转：捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。@南昌帮 @南昌新浪乐居,,2016/6/4 16:01,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909@南昌帮 @南昌吃喝玩乐情报 @南昌同城会 @南昌吃货,,2016/6/4 10:27,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。转下关系小孩大事 贵阳·花果园,,2016/6/4 17:36,rumor
大润发漳州店内捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！谢谢大家   亲们  快速转@漳州民生 @漳州同城会 @漳州小鱼,,2016/6/4 17:25,rumor
捡到一张高考准考证，杨雷雷，考点在实验初中，请朋友们转发，让杨雷雷联系这个号码13613860335。（朋友们帮帮这个学生，含辛茹苦不容易，多多转发） 郑州·郑州龙之湖大学城,哇;,2016/6/4 17:47,rumor
帮同事转发：捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。还有三天就高考了，麻烦大家了！[抱拳]@贵州交通广播 @贵阳交通广播 @贵阳晚报,回复@我是狐狸姐H:喔，同事发的;甘肃天水的电话，这种信息基本都是假的。说是五中，为啥不写是哪个城市的五中？;,2016/6/4 17:47,rumor
我同学捡到一张高考准考证，杨雷雷，考点在九江市五中，请朋友们转发，让杨雷雷联系这个号码15378826909。举手之劳，或许能帮孩子一辈子@九江晨报 @九江新闻网 @浔阳晚报,回复@淡定地折腾:我也是转同学的，是真的就不好了，同学说确认是假的啦，不好意思;电话关机，没有附图，真实性有多少？;,2016/6/4 17:46,rumor
59路车上捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。（帮转）——雪琳我家姑娘发的，紧急帮转！大家帮转！关乎孩子能不能参加高考！！！考点在五中，小孩很可能是南京一中、南航附中、,谢谢//@清欢的围脖儿: 假的。你搜一下这电话，就会发现全国各地的59路都捡到准考证了。吸费电话！别上当！;回复@-段卉DH-:沧州日报微博出来辟谣了，谢谢您！;微博搜杨雷雷 五中就真相了;,2016/6/4 12:31,rumor
#武汉身边事# 在众圆广场捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。求快速转发。。。@武汉公交集团@武汉市公安局拾遗物品招领处 武汉·工人村街区,经核实该消息不属实，让大家担心了，抱歉。;假的;真的假的;,2016/6/4 11:13,rumor
朋友转发：捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷同学联系这个号码15378826909。@兰州公安 @甘肃发布 @IN兰州,假消息，请删除;假的;,2016/6/3 16:43,rumor
求扩散： 捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。 @央广青海记者站,[呵呵] 认识了我，你会知道韩国最好玩的，韩国最好吃的，护肤品最好用的，最适合你的！我们可以一起讨论韩剧，说说梦想，骂骂男友（或老公），谈谈绯闻......;回复@中国商都报:谢谢！明白了;大家只要到百度一下就知道真假了！警方提醒：请不要转发未经证实的消息，莫让你的爱心被骗子利用哦！;,2016/6/3 22:08,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。 帮忙赚发的@王静hit-story @988曹莹,人家已经声明帮转发的，你不能体会做家长的心，当你的孩子如果真的丢了准考证时，你会怎么样？你心情和心急如焚状态会想尽一切办法去寻找帮助！请你以一个孩子家长身份去考量这则信息。我个人觉爱心帮助举动需要鼓励和包容，有了这些爱心麻木不仁将会慢慢减少！;假的;,2016/6/3 20:48,rumor
有人捡到一张高考准考证。杨雷雷，考点五中。杨雷雷看到请联系15378826909。烦劳各位转发帮忙。@西门町吃在宁波,,2016/6/4 17:51,rumor
朋友捡到一个高考准考证，杨雷雷，考点在五中，让杨雷雷速与15378826909这个号码联系，大家帮忙转发，让孩子顺利参加考试，多谢[抱拳][抱拳]@吉林大冷面 @江城鹏飞,,2016/6/4 17:20,rumor
 捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。为了孩子，大家帮忙转发下！@灵璧五中,,2016/6/4 17:17,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。@濮阳月老赐婚 @濮阳圈儿 @最美濮阳 @平安濮阳 @濮阳身边事 @濮阳同城会 @濮阳早报,传播虚假信息，最高判处有期徒刑7年;回复@濮阳早报:是假的最好了;濮阳的高考考点没有五中，且号码为外地号码，临近高考，希望大家不要被骗！;,2016/6/3 20:37,rumor
：捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。这一张准考证，能该变一个孩子的一生，都转发一下。安徽亳州的,,2016/6/4 17:21,rumor
我家人在59路车上捡到一张高考准考证 姓名 杨雷雷 考点在五中 若能联系到请让杨雷雷联系这个号码 15378826909  可以帮忙转发吗感激不尽！！ @北京人不知道的北京事儿,回复@Doralong:不知道啊……;不实消息什么鬼;,2016/6/4 16:44,rumor
有人捡到一张高考准考证，杨雷雷，考点在潢川五中，请朋友们转发，让杨累累联系这个号码15378826909，帮忙转发 温岭·横峰街区,,2016/6/4 16:31,rumor
有人捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。谁群多，帮忙转发，事关孩子未来。@南京晨报 #高考那些事# 南京,,2016/6/4 16:02,rumor
#武汉考生丢失高考准考证#@木有夹xin的饼干 在武汉青山区的武商众圆广场捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。求快速转发。。。 武汉·红钢城,回复@1甜爆炸:心酸;居然现在搞掉了。。;,2016/6/4 14:29,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。看到的亲转发一下，要不然丢失考证的学生会很着急的，送人玫瑰，手留余香#乌鲁木齐##乌鲁木齐高考#,,2016/6/3 21:13,rumor
捡到一张高考准考证，杨雷雷，考点在南昌五中，请朋友们转发，让杨雷雷联系这个号码15378826909。转起来吧，别让这枝待放的花朵因此而遗憾一生@江南都市报 @南昌帮 南昌·朝阳洲,好吧，我是转发别人的;,2016/6/4 16:16,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨累累联系这个号码15378826909，谢谢！请大家爱心接力！@大话芜湖 @芜湖吃吃 @头条芜湖,,2016/6/4 15:13,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。这个必须转，孩子丢了准考证一定很着急@东南早报 @福建电视台新闻频道 @福建身边事 @福建新闻中心 @fm1007福建交通广播 @福州电视台新闻110 @福州日报 @海峡都市报 @新浪福建 @福州那点事儿,,2016/6/4 16:13,rumor
我一朋友捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。希望大家多多转发。@芜湖热门 @芜湖身边事 @芜湖团长,回复@一杯柠檬水一:没有举报你啊。;我是来欣赏智商下限的;回复@一杯柠檬水一:呃呃;,2016/6/4 14:51,rumor
59路车上捡到一张高考准考证，杨雷雷，考点在五中，让杨雷雷联系这个号码15378826909。大家帮着转转～孩子肯定着急坏了                 ,,2016/6/4 15:56,rumor
#日照校园事##日照[地点]#捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909…爱心转发@日照大學城 @日照共青团@日照城事儿 @日照大众网,,2016/6/4 15:06,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。转下关系小孩大事@贵州高校那些事 @吃货天宇 @贵阳身边事 @贵阳微博新鲜事,是假的呀？白担心了！;假的！辟谣了;,2016/6/4 16:24,rumor
#高考准考证丢失#记得前几天看到有个人丢了准考证，不知道是不是这位，，杨雷雷，考点五中，请联系15378826909,怎么撤不了，假的假的;【别传了！#杨雷雷准考证#丢失是谣言！;,2016/6/4 14:51,rumor
有个朋友捡到一张高考准考证，姓名杨雷雷，考点在合肥五中，请转发，让杨雷雷联系这个号码15378826909。@合肥在线,假的，今年丢失考证的都叫杨磊磊;,2016/6/4 11:56,rumor
转：捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码181-9129-3156请大家转发，不要耽误孩子考试！@阜阳新闻网 @阜阳发布 @阜阳同城会 @阜阳公安交警在线 @阜阳帮,,2016/6/4 15:22,rumor
#长沙身边事#  朋友捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。考生肯定很急  麻烦大家转起来吧！,不会吧，长沙圈子出来的;呵呵…谣言;,2016/6/4 11:54,rumor
捡到一张高考准考证，杨雷雷，考点在五中，请朋友们转发，让杨雷雷联系这个号码15378826909。请平谷的朋友们尽快转发帮助考生，谢谢 北京·北七家,回复@善小依旧为之:都已经辟谣了，不过想想，他是假的似乎被人捡到，然后没人打电话，然后就没法进行下一步，你说的似乎有几分道理。;回复@w1441916133:万一要是真的呢，就算是假的我转发一下又不损失什么！万一要是真的，能帮到人岂不是更好麽;假的，赶紧删除吧;,2016/6/3 22:38,rumor
#薄其芳##江苏高考减招#您这话什么意思，“服从才是公民的基本素质”呵呵→_→这意思是骂我们这些寒窗苦读十几年的学生和一心希望自己的孩子能够考上大学，和孩子一起起早贪黑的家长们，抗议你的这种所谓无私，是没有素质的行为吗？！！那您作为一名共产党员为什么要把孩子送到国外去呢？,,2016/5/14 23:06,rumor
#薄其芳# 有本事让自己女儿回国参加你们减招的江苏高考，一个专科毕业的垃圾生的女儿，在这样的高考制度下专科还考的上吗监狱在向你招手,你这话怎么好像看不起专科生咯;辟谣 她老公是房地产大亨 而且才生孩子的 并没有什么女儿在国外上大学;http://weibo.com/u/5839718611👈换马甲了;,2016/5/18 10:11,rumor
江苏教育厅 薄其芳 官 员 产权证 地址：上海市浦东新区陆家嘴环路汤臣一品 A栋15楼 建筑面积723.6平米；开会时穿得风衣是两万八，她家小孩在国外读高一！不用参加江苏高考！另外她女儿在国外读高一，上海汤臣一品，该房价值预计1.5亿看见都转发出去让她一红到底！ 淮安·涟城镇                 ,你拿出证据说不实，凭什么说人家不实，国家请调查她;@江苏教育发布;房产证ps的还是别乱发了，小心过500;,2016/5/15 9:57,rumor
【此人火了】薄其芳——江苏教育厅处级主任！开会时穿的风衣是两万八？她家小孩在国外读高一？不用参加江苏高考？江苏教育厅/薄其芳/官员/产权证/地址：上海市浦东新区陆家嘴环路汤臣一品 A栋15楼，建筑面积723.6平米？[拍照],回复@jiezmmmmmmmmm:对啊，就是米;回复@jiezmmmmmmmmm:给你浙江减招个10万给西部？ok？;回复@萌萌程序媛:谢谢;,2016/5/15 22:40,rumor
#薄其芳# 作为一个江苏考生，首先，我不带任何个人偏见的看待薄其芳其人。我不想知道以前你是哪个省哪个台的主持人又是怎么由一个主持人转行成国家教育部公务员一年半升官4次期间还顺便生了个孩子，如今你的孩子在国外读高一不用参加任何地方的任何高考，上海陆家嘴坐拥723平方米的豪宅，写不下见下篇,,2016/5/15 12:53,rumor
群众们这么说：薄其芳是个好同志，西部地区要发展就需要这样有担当的官员，强烈要求教育部将她调任西部地区任职，改变西部地区落后面貌！为了国家，为了西部，江苏人民忍痛割爱！！ [强][强][强]忍痛割爱#江苏高考减招#,得罪了哪位大侠;整个大江苏就没有厉害人物了么！把她整下去好么？！;回复@一秋V:你也挺忙的，两边跑;,2016/5/14 7:50,rumor
你真的会吃水果吗？27种常见水果的养颜功效和食用禁忌，吃货们快来涨涨姿势！#Mike隋张子栋最新视频##高考没考好咋办#          [组图共9张]    ,,2015/6/26 20:30,rumor
#小欧陪你聊# 高考的童鞋们分数都陆续出来了~今天大家来聊一聊选专业的那些事吧~你对什么专业有哪些疑惑？欢迎互相提问解答。             ,,2015/6/28 21:07,rumor
昨天录节目提前祝了中考和高考的同学们考试顺利。一年年的好快啊！考场上的发挥很重要，现在这个阶段对知识的归类梳理和有效记忆也很重要，找到特别难消化的知识点和容易掌握的考点之间的记忆联系，考场上遇到了难题也许就顺藤摸瓜地记起来啦！那么就祝大家好运啦！加油！             ,,2015/5/26 8:55,rumor
李家乐  24岁河北省沧州市一中学生今年高考665分。因区招办失职把他的志愿申请锁在柜子忘了提交，造成任何大学都上不成。河北省高招办回应此事不予处理！李家乐是农村孩子为供其上学姐姐辍学打工父亲也拼命干活。你的一次转发也许就能帮他改变命运！试试能否创造奇迹！帮孩子一把我们只是动动手指谢谢,假的;非法持枪害国害民，为牺牲民警感到惋惜;必须严厉打击犯罪，严厉打击非法持枪。;,2015/6/26 9:01,rumor
捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！ http,,2015/6/4 23:52,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！@都市全接触官方微博 @王松筠 @雷蒙古,假的！假的！;,2015/6/4 10:55,rumor
#辟谣平台#朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。求证？@新浪内蒙古,,2015/6/4 9:29,rumor
捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13948593159。别耽误孩子高考。大家有时间都帮帮忙啊 http,,2015/6/4 18:21,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。@烟台早知道 @烟台同城会,,2015/6/4 21:21,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！（以上为诈骗电话请勿拨打）百度可查                 ,假消息，白娅倩已经连续五年在全国各地丢准考证了，信息一模一样，不要再传了，网上一搜就查的到的。;不用找了，今年准考证可以自己打印！;,2015/6/4 15:34,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散！帮个忙，明天就考试了，希望能找到 武汉 春晓中七路,回复@隆闯天涯:…… 评论配图;,2015/6/5 21:57,rumor
朋友捡到一个高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941。 大家赶快帮忙转发 重庆·重庆市忠州中学,回复@隆闯天涯:不明白事实请不要乱讲;,2015/6/5 22:40,rumor
有人捡到一个高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点一中 考场013 座号11 准考证号204101311 请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941请大家帮帮忙赶快行动吧,这是假的。白娅倩”的高考准考证又丢了？民警提示：诈骗信息】“朋友捡到一个高考准考证，谁认识的通知下，别耽误了高考大事。白娅倩，考点一中…”从2011年起，每年高考前，“白娅倩”的准考证都会丢失。有网民指出，该号码为吸费电话，接通后每分钟收费高达30元。网页链接;这是假的。白娅倩”的高考准考证又丢了？民警提示：诈骗信息】“朋友捡到一个高考准考证，谁认识的通知下，别耽误了高考大事。白娅倩，考点一中…”从2011年起，每年高考前，“白娅倩”的准考证都会丢失。有网民指出，该号码为吸费电话，接通后每分钟收费高达30元。;,2015/6/6 20:06,rumor
帮忙转发，谢谢大家，  朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！ 合肥·安徽交通职业技术学院北区,回复@隆闯天涯:我又不知道是假的，我也是好心帮别人传播一下消息，你告诉我我删掉不就好了，为什么还要举报我，气死我了;,2015/6/6 17:05,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散，孩子十分火急。（惠州） 麦地路                 ,回复@saiwenweng:哦哦哦;回复@琴音飞扬挽秋:真的，我朋友捡到;真的？;,2015/6/6 10:20,rumor
”朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散，孩子十分着急！”不知道是不是真的，还是帮忙转发一下，希望可以帮到！,回复@葫芦娃-Rui是这个锐:好吧，我才知道原来每年都有这个假新闻;这都什么时候的虚假新闻了;,2015/6/5 23:22,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误高考。帮助别人手留余香！有认识今年高考的帮忙问下有没有认识的。,,2015/6/5 23:21,rumor
四川成都的童鞋们注意了，朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13890573737（别耽误孩子高考。帮助别人手留余香！）@成都,回复@隆闯天涯:我成都的同学发朋友圈的，我也转发到微博了。;回复@隆闯天涯:是真的。;,2015/6/5 23:31,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！      这个必须转@安庆宿松公安交警在线 @孚玉派出所 @宿松公安出入境 @安庆宿松公安特警在线 @宿松县公安局孚玉派出所,,2015/6/5 23:20,rumor
朋友捡到一个高考准考证，  白娅倩   考点一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话15935078941。 大家赶快帮忙转发！,,2015/6/5 23:15,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！      这个必须转！@北京发布 @北京晚报 @平安北京 @央视新闻 @头条新闻 双桥路,,2015/6/6 2:00,rumor
朋友的朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。 可以爱心接力一下！ http,,2015/6/5 23:30,rumor
福建省莆田市仙游地区：朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13948593159。别耽误孩子高考。帮助别人手留余香！,"回复@迟迟的菜小姐:没有;这是假新闻,你没看新闻 吗?;",2015/6/5 23:29,rumor
#帮朋友转发的微信#朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！@洛阳网 @新浪河南 @商都网 @魅力新乡 希望以上媒体能帮忙转发，别耽误其考试！ 环村路北,假信息！！;,2015/6/5 23:03,rumor
无锡的朋友看过来～朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！看到的全动起来。 环太湖公路,回复@隆闯天涯:怎么删除啊？删除了几次没用…;,2015/6/7 0:44,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：济宁一中、考场：013、座号：11、准考证号：204101311。联系电话：13355158666。别耽误孩子高考。帮助别人手留余香！大家给多转转吧！考生们，恁可长点心吧！准考证怎么能掉呢？！,，;回复@小小小小小小也:奥。。转的！;假的;,2015/6/6 0:21,rumor
这是发生在龙泉的事情      朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散，孩子十分着急！   谢谢大家@陈雪瑶- @李程柯阿,,2015/6/6 22:40,rumor
朋友捡到一个准考证有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。人多力量大举手之劳而已保佑她顺利考试各位帮帮忙 我一个人的力量虽然渺小 但大家一起努力是可以帮助她的各位网友们帮帮三年寒窗苦读的高三学生吧,,2015/6/6 20:00,rumor
各位朋友们请注意一下：有一位高三考生叫做（白娅倩，考点在毕节一中，013考场11座），她的准考证书被我一位叔叔的员工在车上拾到，为了让她安心顺利完成高考，有高三考生的，请速与我联系。电话18386264681若还是找不到，高考当天我会把其证放在一中门卫处并提示领取。再次谢谢各位,,2015/6/6 19:50,rumor
朋友的朋友捡到一个准考证，有认识的通知一下：姓名：张志辉 考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：135-9999-2856。别耽误孩子高考。帮助别人手留余香！      这个必须转,回复@thingber:明年加油今天我加油;回复@分心术士:加油加油！！！！我明年高考😘;现在高一还真是热心肠没事等他高三了我们就有空了;,2015/6/6 6:57,rumor
朋友捡到一个高考准考证，谁认识通知一下，别耽误了高考大事。   白娅倩    考点一中    考场013   座号11   准考证号204101311，请大家互相转发，别耽误了孩子高考！联系电话15935078941 健康西路,,2015/6/6 11:51,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！扩散，扩散，孩子十分火急。@中山电台快乐888 @中山广播电视台 @中山一中1908 @中山一中广播站 @中山一中电视台 @最潮中山_,,2015/6/6 13:34,rumor
听说有个考生准考证丢了，不知道是不是真的，不过转一下吧！ 姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。 祝高考顺利！！,回复@隆闯天涯:别人叫我发的我又不知道你就举报我啊 我又没黑人;,2015/6/6 8:34,rumor
扩散：朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13890573737（别耽误孩子高考。帮助别人手留余香！@内江第一城网站 @内江同城会 @大千社区,回复@无敌小太阳Nicole:是啊，你说霉不霉嘛，;就是这个吗？？？;,2015/6/6 12:25,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！看到的全动起来。@武汉晚报 新街口地区,,2015/6/6 9:24,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。别耽误孩子高考。帮助别人手留余香！ @三明鱼网 @三明身边事 @三明教育 @三明日报  @三明大街小巷 @陈丽芳hiahia @陈M娟xi @瞪邓邓 三明·三明市第九中学,全国丢准考证的都是这名字//@三明教育: 这则微博是谣言，每年高考期间在微博出现，连名字都一模一样，不信谣，不传谣哦。;昨天央视再次辟谣，这是假新闻，警惕！;,2015/6/6 7:40,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：15198775647 。别耽误高考。(爱心传递谢谢),,2015/6/6 11:43,rumor
这是一个假消息：“帮转！朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：139485931**。别耽误孩子高考。帮助别人手留余香！”,回复@隆闯天涯:请您认真看完全文再做评论，好吗！;,2015/6/5 14:05,rumor
朋友捡到一个准考证，有认识的通知一下：姓名：白娅倩、考点：一中、考场：013、座号：11、准考证号：204101311。联系电话：13948593159。别耽误孩子高考。帮助别人手留余香 @沧州新鲜事 沧州·百合世嘉,大家帮忙转发一下;,2015/6/6 13:27,rumor
